Day,Hour,Room,Temperature
6,21,1,23.184748
6,21,2,22.167107
6,21,3,22.51799
6,21,4,22.519274
6,21,5,22.200043
6,21,6,22.268452
6,22,1,22.941372
6,22,2,21.895874
6,22,3,22.248146
6,22,4,22.255373
6,22,5,21.916649
6,22,6,22.036509
6,23,1,22.757313
6,23,2,21.652958
6,23,3,22.052614
6,23,4,22.042171
6,23,5,21.699917
6,23,6,21.803095
7,0,1,23.219463
7,0,2,22.159737
7,0,3,22.611202
7,0,4,22.571293
7,0,5,22.281979
7,0,6,22.210865
7,1,1,23.006344
7,1,2,21.885223
7,1,3,22.331705
7,1,4,22.276648
7,1,5,21.982594
7,1,6,21.983576
7,2,1,23.048916
7,2,2,22.19329
7,2,3,22.51659
7,2,4,22.493174
7,2,5,22.241686
7,2,6,22.287247
7,3,1,22.857876
7,3,2,21.925442
7,3,3,22.247276
7,3,4,22.19771
7,3,5,21.947031
7,3,6,22.07502
7,4,1,22.967001
7,4,2,22.132511
7,4,3,22.453043
7,4,4,22.384424
7,4,5,22.186504
7,4,6,22.257977
7,5,1,22.98887
7,5,2,22.124708
7,5,3,22.444193
7,5,4,22.359646
7,5,5,22.170181
7,5,6,22.263401
7,6,1,22.979155
7,6,2,22.131163
7,6,3,22.44309
7,6,4,22.36473
7,6,5,22.175621
7,6,6,22.259176
7,7,1,23.210957
7,7,2,22.386856
7,7,3,22.698313
7,7,4,22.615757
7,7,5,22.442987
7,7,6,22.480692
7,8,1,22.395002
7,8,2,21.42561
7,8,3,21.725042
7,8,4,21.684814
7,8,5,21.410515
7,8,6,21.620506
7,9,1,23.296091
7,9,2,22.67069
7,9,3,23.0097
7,9,4,22.86583
7,9,5,22.761927
7,9,6,22.682665
7,10,1,22.236778
7,10,2,21.68536
7,10,3,21.93414
7,10,4,21.786995
7,10,5,21.58287
7,10,6,21.713774
7,11,1,22.947918
7,11,2,22.433153
7,11,3,22.703999
7,11,4,22.490723
7,11,5,22.395132
7,11,6,22.354303
7,12,1,22.505472
7,12,2,21.876268
7,12,3,22.101278
7,12,4,22.048729
7,12,5,21.808023
7,12,6,21.997816
7,13,1,22.3111
7,13,2,21.62975
7,13,3,21.864826
7,13,4,21.80751
7,13,5,21.568647
7,13,6,21.82196
7,14,1,22.50803
7,14,2,21.84097
7,14,3,22.0766
7,14,4,22.001616
7,14,5,21.80278
7,14,6,22.019527
7,15,1,22.442957
7,15,2,21.752779
7,15,3,21.996265
7,15,4,21.94921
7,15,5,21.734858
7,15,6,22.025093
7,16,1,22.129236
7,16,2,21.622137
7,16,3,21.825537
7,16,4,21.834854
7,16,5,21.589785
7,16,6,21.929846
7,17,1,22.35488
7,17,2,21.939781
7,17,3,22.113874
7,17,4,22.151495
7,17,5,21.899637
7,17,6,22.170946
7,18,1,21.857435
7,18,2,21.255629
7,18,3,21.444567
7,18,4,21.539787
7,18,5,21.183493
7,18,6,21.636095
7,19,1,22.88804
7,19,2,22.02992
7,19,3,22.324505
7,19,4,22.318272
7,19,5,22.04664
7,19,6,22.190027
7,20,1,23.18974
7,20,2,22.155159
7,20,3,22.512201
7,20,4,22.51133
7,20,5,22.187778
7,20,6,22.2649
7,21,1,22.938957
7,21,2,21.897835
7,21,3,22.24826
7,21,4,22.256441
7,21,5,21.918379
7,21,6,22.036627
7,22,1,23.214602
7,22,2,22.168333
7,22,3,22.561981
7,22,4,22.547207
7,22,5,22.237873
7,22,6,22.242989
7,23,1,23.216766
7,23,2,22.145966
7,23,3,22.544285
7,23,4,22.51898
7,23,5,22.213818
7,23,6,22.231037
8,0,1,22.982832
8,0,2,21.892822
8,0,3,22.290709
8,0,4,22.271109
8,0,5,21.9492
8,0,6,22.01149
8,1,1,23.476597
8,1,2,22.422798
8,1,3,22.858868
8,1,4,22.822859
8,1,5,22.54003
8,1,6,22.436506
8,2,1,23.212238
8,2,2,22.126362
8,2,3,22.528936
8,2,4,22.501106
8,2,5,22.193832
8,2,6,22.21922
8,3,1,23.208195
8,3,2,22.153515
8,3,3,22.546444
8,3,4,22.527155
8,3,5,22.221218
8,3,6,22.23196
8,4,1,22.986376
8,4,2,21.890524
8,4,3,22.29054
8,4,4,22.268894
8,4,5,21.947065
8,4,6,22.011526
8,5,1,23.24712
8,5,2,22.165617
8,5,3,22.604193
8,5,4,22.570805
8,5,5,22.271511
8,5,6,22.216526
8,6,1,23.02664
8,6,2,21.882936
8,6,3,22.332483
8,6,4,22.287945
8,6,5,21.976227
8,6,6,21.985773
8,7,1,23.444365
8,7,2,22.412819
8,7,3,22.854727
8,7,4,22.809969
8,7,5,22.540894
8,7,6,22.429539
8,8,1,23.259312
8,8,2,22.131863
8,8,3,22.568846
8,8,4,22.516495
8,8,5,22.228489
8,8,6,22.183538
8,9,1,23.205814
8,9,2,22.381866
8,9,3,22.731611
8,9,4,22.70328
8,9,5,22.46693
8,9,6,22.386679
8,10,1,22.543438
8,10,2,22.228329
8,10,3,22.38189
8,10,4,22.352602
8,10,5,22.150652
8,10,6,22.19316
8,11,1,22.20011
8,11,2,21.797287
8,11,3,21.970694
8,11,4,21.950583
8,11,5,21.721209
8,11,6,21.939972
8,12,1,23.299477
8,12,2,23.072994
8,12,3,23.167294
8,12,4,23.194628
8,12,5,22.972961
8,12,6,22.821573
8,13,1,22.199356
8,13,2,21.33695
8,13,3,21.630482
8,13,4,21.604122
8,13,5,21.332973
8,13,6,21.795471
8,14,1,22.471422
8,14,2,22.022106
8,14,3,22.135723
8,14,4,22.250708
8,14,5,21.93602
8,14,6,22.16469
8,15,1,21.75197
8,15,2,21.138489
8,15,3,21.309412
8,15,4,21.405968
8,15,5,21.046404
8,15,6,21.440756
8,16,1,22.669888
8,16,2,22.397068
8,16,3,22.55153
8,16,4,22.489302
8,16,5,22.2977
8,16,6,22.22624
8,17,1,21.751013
8,17,2,21.009123
8,17,3,21.292793
8,17,4,21.16402
8,17,5,20.976036
8,17,6,21.344324
8,18,1,22.147217
8,18,2,21.761358
8,18,3,21.867123
8,18,4,21.917799
8,18,5,21.666546
8,18,6,21.78933
8,19,1,22.955841
8,19,2,21.795713
8,19,3,22.252178
8,19,4,22.166582
8,19,5,21.882729
8,19,6,21.961166
8,20,1,22.978079
8,20,2,21.903591
8,20,3,22.345646
8,20,4,22.308043
8,20,5,22.008707
8,20,6,21.988754
8,21,1,23.062096
8,21,2,22.188263
8,21,3,22.516953
8,21,4,22.487514
8,21,5,22.235891
8,21,6,22.289497
8,22,1,22.624943
8,22,2,21.670128
8,22,3,21.99206
8,22,4,21.94719
8,22,5,21.68015
8,22,6,21.85327
8,23,1,22.941175
8,23,2,22.107924
8,23,3,22.444674
8,23,4,22.366268
8,23,5,22.176651
8,23,6,22.242706
9,0,1,22.745955
9,0,2,21.842596
9,0,3,22.1778
9,0,4,22.074884
9,0,5,21.885725
9,0,6,22.044018
9,1,1,22.927952
9,1,2,22.10111
9,1,3,22.43415
9,1,4,22.338274
9,1,5,22.17395
9,1,6,22.252195
9,2,1,22.722483
9,2,2,21.839998
9,2,3,22.175417
9,2,4,22.068724
9,2,5,21.894472
9,2,6,22.044226
9,3,1,22.685476
9,3,2,21.811298
9,3,3,22.162325
9,3,4,22.052074
9,3,5,21.879538
9,3,6,22.016981
9,4,1,22.869736
9,4,2,22.022713
9,4,3,22.383488
9,4,4,22.28433
9,4,5,22.108128
9,4,6,22.19243
9,5,1,22.65541
9,5,2,21.764174
9,5,3,22.126604
9,5,4,22.021534
9,5,5,21.833342
9,5,6,21.983759
9,6,1,23.030195
9,6,2,22.225883
9,6,3,22.59475
9,6,4,22.50536
9,6,5,22.327541
9,6,6,22.356037
9,7,1,22.671196
9,7,2,21.762163
9,7,3,22.124424
9,7,4,22.010153
9,7,5,21.826723
9,7,6,21.99431
9,8,1,22.80027
9,8,2,21.971447
9,8,3,22.341208
9,8,4,22.255035
9,8,5,22.060678
9,8,6,22.136108
9,9,1,23.19618
9,9,2,22.51101
9,9,3,22.890247
9,9,4,22.711134
9,9,5,22.59896
9,9,6,22.572914
9,10,1,22.22811
9,10,2,21.56246
9,10,3,21.88943
9,10,4,21.575914
9,10,5,21.491865
9,10,6,21.715084
9,11,1,22.477211
9,11,2,21.780153
9,11,3,22.099577
9,11,4,21.86403
9,11,5,21.720566
9,11,6,21.837698
9,12,1,22.4743
9,12,2,21.782055
9,12,3,22.042522
9,12,4,21.854874
9,12,5,21.71317
9,12,6,21.837845
9,13,1,22.366037
9,13,2,21.623909
9,13,3,21.85815
9,13,4,21.711838
9,13,5,21.551615
9,13,6,21.738531
9,14,1,22.578623
9,14,2,21.848244
9,14,3,22.081705
9,14,4,21.927761
9,14,5,21.796762
9,14,6,21.951378
9,15,1,22.161146
9,15,2,21.437153
9,15,3,21.668032
9,15,4,21.548103
9,15,5,21.372301
9,15,6,21.616642
9,16,1,22.06266
9,16,2,21.391155
9,16,3,21.634504
9,16,4,21.486248
9,16,5,21.338781
9,16,6,21.57064
9,17,1,21.964636
9,17,2,21.379766
9,17,3,21.600424
9,17,4,21.476542
9,17,5,21.31333
9,17,6,21.530117
9,18,1,21.801651
9,18,2,21.409817
9,18,3,21.568909
9,18,4,21.518648
9,18,5,21.31552
9,18,6,21.56153
9,19,1,22.542528
