Computation Time (s),Average Daily Temperature Variation (°C),Average Daily Energy Consumption (kWh),Average Daily Reward
287.2533700466156,1.3409499989615545,316678.9402961731,[-2.9726846]
285.94260478019714,0.9573033120897081,327298.7446784973,[-2.2695305]
278.05814504623413,1.2256073951721191,342426.815032959,[-2.7738101]
288.4774446487427,1.191434211201138,358929.45671081543,[-2.8237808]
293.2871527671814,1.0592793623606365,349564.0821456909,[-2.5185773]
259.092476606369,1.0673730108473036,332971.91429138184,[-2.448274]
271.09800720214844,1.0229480928844876,354734.0965270996,[-2.4037497]
272.268949508667,1.0765200191073947,314551.4545440674,[-2.5075307]
285.0626473426819,0.9817918671502007,351501.31034851074,[-2.3258746]
268.0984661579132,1.1720292965571086,338306.0693740845,[-2.6666543]
265.25891876220703,1.1224888165791829,363694.7021484375,[-2.6465478]
290.5499835014343,1.2381778293185763,336946.53129577637,[-2.8219783]
272.0150351524353,1.0210166109932794,321344.4232940674,[-2.4503381]
270.95257663726807,0.9280652072694566,328089.4203186035,[-2.2361789]
292.9291124343872,1.1488631831275091,320538.0697250366,[-2.618954]
266.39404821395874,1.2199476295047336,318236.79065704346,[-2.7706249]
269.30766463279724,1.1805516746309068,310834.99240875244,[-2.685934]
271.4473326206207,0.9972546762890286,335382.5044631958,[-2.3431518]
289.0584125518799,0.9408206409878201,331338.9024734497,[-2.2385325]
280.00296092033386,1.2320799165301852,316781.6824913025,[-2.782471]
274.9515390396118,1.2078662316004436,332260.7822418213,[-2.7319975]
269.6732096672058,1.1845719814300537,331691.3523674011,[-2.7913008]
296.3707580566406,0.8613390260272555,354677.69145965576,[-2.131216]
336.2489709854126,1.1649532053205702,319500.3671646118,[-2.6635964]
283.38252353668213,1.0287539561589558,322308.09020996094,[-2.3713233]
315.8109908103943,0.9844201803207397,324097.00775146484,[-2.3631518]
731.7104177474976,1.277278529273139,318071.60902023315,[-2.9157794]
296.37124037742615,0.8589039113786485,340045.0887680054,[-2.0748613]
330.6846442222595,1.3426264524459839,314447.630405426,[-3.1005194]
277.92830896377563,1.1939236985312567,332370.48530578613,[-2.742181]
270.6924538612366,0.9824227492014567,310125.075340271,[-2.3654287]
283.6428141593933,0.9660689433415731,316105.9398651123,[-2.2771919]
267.73323464393616,1.1280436515808105,318601.7189025879,[-2.6364725]
297.7524139881134,1.161276592148675,329452.4374008179,[-2.6323516]
293.01799058914185,1.0426409774356418,346888.8511657715,[-2.4638116]
283.070894241333,1.226262476709154,348570.8637237549,[-2.8296595]
295.1028826236725,1.3189977804819744,313365.74840545654,[-3.0740535]
315.5312886238098,1.2735886176427205,343849.92027282715,[-2.9136312]
294.8052351474762,1.2957138352923923,328018.62382888794,[-2.9164698]
322.8328711986542,0.8830847342809042,341010.9157562256,[-2.097594]
295.2308657169342,0.942310995525784,319769.4001197815,[-2.2497609]
269.6833369731903,1.5238207048839993,307604.2785644531,[-3.3979628]
265.5881986618042,1.1373342010709975,338623.7277984619,[-2.622263]
296.6178979873657,0.9200841850704617,332017.2176361084,[-2.1404107]
260.1037058830261,1.4290573464499579,319533.2269668579,[-3.1847858]
268.0068302154541,1.0118881464004517,309673.104763031,[-2.4110582]
289.7687494754791,1.0781470272276137,331906.7425727844,[-2.4833648]
268.0551817417145,1.4759369823667738,311579.4005393982,[-3.2820797]
266.3933699131012,1.2082817289564345,340810.5716705322,[-2.7364035]
279.187903881073,0.8816601170433892,323393.01776885986,[-2.1115162]
295.1007127761841,1.0914471944173176,327644.4158554077,[-2.5425384]
266.93055748939514,1.264047384262085,308839.43462371826,[-2.8991776]
269.5136332511902,1.3224268224504259,324708.91761779785,[-3.018431]
294.51411294937134,0.9725833204057481,329464.3774032593,[-2.3059304]
263.9941256046295,1.06685291396247,351197.7186203003,[-2.4665363]
271.1393172740936,0.9282633066177368,325125.3662109375,[-2.2413194]
291.5717988014221,0.991283827357822,333961.49349212646,[-2.4290402]
276.6570451259613,1.197353310055203,322897.36461639404,[-2.7523892]
271.36769556999207,0.9620420535405477,318477.0803451538,[-2.3154626]
266.9992206096649,1.0695095989439223,327791.4991378784,[-2.471154]
292.6061420440674,1.1428124772177801,325205.2688598633,[-2.7149496]
265.4099860191345,1.2717600795957777,319821.4063644409,[-2.9475288]
