Computation Time (s),Average Daily Temperature Variation (°C),Average Daily Energy Consumption (kWh),Average Daily Reward
4.0518269538879395,1.0340283579296536,336723.08349609375,[-2.2783072]
4.1844727993011475,1.2172667053010728,329620.4309463501,[-2.6129897]
4.362660884857178,0.7878119680616591,336753.18336486816,[-1.7837833]
4.678142070770264,0.7589997582965426,341223.8082885742,[-1.7400974]
4.45935583114624,0.6708485020531548,335495.4319000244,[-1.5776323]
4.223004102706909,0.9527941015031602,327872.52044677734,[-2.1275012]
4.274089813232422,0.9746198256810507,331251.50871276855,[-2.1390333]
4.142974853515625,1.1076732741461859,326263.9465332031,[-2.3968022]
4.204861879348755,1.0570791297488742,324775.4096984863,[-2.3261974]
4.333355903625488,0.5952830049726698,333677.9975891113,[-1.444652]
4.603136777877808,0.7816494835747613,335159.6803665161,[-1.8113235]
4.364412784576416,0.5225085947248671,334600.97217559814,[-1.3052101]
4.2986650466918945,0.6363396247227987,332326.5037536621,[-1.5063376]
4.5091400146484375,0.5017814901140001,333860.8226776123,[-1.2398316]
4.105816125869751,0.46770215034484863,335516.33167266846,[-1.2101713]
4.3488240242004395,0.6320636139975654,346409.0747833252,[-1.5033256]
4.164033889770508,0.6680905686484443,332927.01053619385,[-1.5769892]
4.1719019412994385,0.790678514374627,331892.0831680298,[-1.7968146]
4.168126106262207,1.1594211657842,334972.9642868042,[-2.5329592]
4.30338978767395,1.0529206991195679,331977.94246673584,[-2.3187556]
4.154076814651489,1.1070756912231445,329729.7592163086,[-2.4287672]
4.099010944366455,1.2055503262413874,330241.8212890625,[-2.6023593]
4.157357215881348,1.1781426270802815,328590.69442749023,[-2.5223072]
4.170792818069458,1.033521016438802,332875.376701355,[-2.2731884]
4.03485894203186,0.8113187948862711,337297.78957366943,[-1.8361636]
4.035495042800903,0.8042789565192329,334159.54399108887,[-1.8211354]
4.125488042831421,0.7909489870071411,330975.82054138184,[-1.7780952]
4.177974700927734,0.7146182590060763,334277.4267196655,[-1.6416926]
4.088268995285034,0.4986739953358968,335448.9917755127,[-1.2828715]
4.024976968765259,0.5734033054775662,336726.3631820679,[-1.393386]
4.318013906478882,0.5447877910402086,332213.9558792114,[-1.3708639]
4.643499135971069,0.5157463815477159,337260.78033447266,[-1.2917293]
4.4045538902282715,0.4142112731933594,337699.0098953247,[-1.1300266]
4.320502042770386,0.5635492006937662,330067.9759979248,[-1.4372498]
4.448309898376465,0.598089959886339,337033.3490371704,[-1.4547477]
4.315093994140625,0.5938452349768745,339309.7505569458,[-1.4291481]
4.068257093429565,0.6959359645843506,331953.4854888916,[-1.6660172]
4.097631931304932,0.8203475872675577,330023.47564697266,[-1.8805634]
4.423769950866699,0.6383256912231445,330762.99476623535,[-1.5102116]
4.300540924072266,0.6132993565665351,330668.4732437134,[-1.4826144]
4.281407833099365,0.7046265867021348,340886.7311477661,[-1.6591939]
4.29521107673645,0.7516638437906901,330182.14321136475,[-1.740229]
4.356543064117432,0.7698276175392998,333943.4356689453,[-1.7435199]
4.356364727020264,1.107807331615024,322927.42919921875,[-2.4045446]
4.203374147415161,1.0527539783053927,324566.2040710449,[-2.2832897]
4.456219911575317,0.796208553844028,326190.4191970825,[-1.7811017]
4.313076972961426,1.094287143813239,327945.4402923584,[-2.3533766]
4.457370042800903,1.0601852469974093,330754.9819946289,[-2.3086092]
4.403831958770752,1.2498916122648451,327208.535194397,[-2.67787]
4.3035712242126465,1.0985376437505086,332201.10988616943,[-2.3785994]
4.425342082977295,0.9829222361246744,331962.6216888428,[-2.1554873]
4.524059057235718,0.8315094841851128,329779.4427871704,[-1.867734]
4.459362030029297,0.9056814644071791,334406.71157836914,[-2.0329154]
4.3413920402526855,0.5314446025424533,337446.1088180542,[-1.3060745]
4.4826979637146,0.6178421444363065,339613.5730743408,[-1.4535729]
4.507458925247192,0.6804979112413194,337783.8954925537,[-1.6163427]
4.37437105178833,0.5538594192928739,334366.93572998047,[-1.3648621]
4.368856191635132,0.751110831896464,329306.58435821533,[-1.7174851]
4.336347818374634,0.8160199721654257,329896.88873291016,[-1.8397723]
4.477257013320923,0.7847138510810004,329938.42792510986,[-1.7891774]
4.412632942199707,0.6329686244328817,330440.15979766846,[-1.4940819]
4.407294034957886,0.9720144271850586,330367.4383163452,[-2.148698]
4.434692859649658,0.7641145918104384,330572.97134399414,[-1.7415007]
4.418310165405273,0.6300226847330729,332009.352684021,[-1.4671255]
4.534221172332764,0.612515820397271,329072.36766815186,[-1.4464998]
4.479612112045288,0.63186600473192,330607.2664260864,[-1.471888]
4.632905006408691,0.5156504975424873,331841.6576385498,[-1.2585716]
4.518021106719971,0.5950185060501099,331060.3847503662,[-1.416423]
4.531148910522461,0.49868496259053546,333759.6664428711,[-1.2396696]
4.194879055023193,0.5552672942479452,328683.24184417725,[-1.3371657]
4.802403211593628,0.5390341414345635,336872.239112854,[-1.3204763]
6.003725051879883,0.5798141691419814,329387.7124786377,[-1.3924088]
4.5136559009552,0.6292372014787462,325606.64558410645,[-1.499423]
4.540499925613403,0.6602985858917236,324444.9577331543,[-1.5467273]
4.384520769119263,0.7652400069766574,323285.75801849365,[-1.7275429]
4.628302812576294,0.7554119957817925,323574.5687484741,[-1.6973686]
4.28239893913269,0.7502601146697998,320878.3845901489,[-1.6979222]
4.197026968002319,0.7660741143756442,321988.3699417114,[-1.7230302]
4.313754081726074,0.6652221149868436,326941.4463043213,[-1.529241]
4.376490116119385,0.7364737457699246,325394.1478729248,[-1.659577]
4.271122932434082,0.7065029674106174,322687.49809265137,[-1.6217853]
4.332409143447876,0.6585813230938382,327918.4379577637,[-1.5420165]
4.345128774642944,0.813413553767734,322939.7382736206,[-1.8215975]
4.403434991836548,0.621763269106547,323991.4827346802,[-1.4519825]
4.391748905181885,0.590109838379754,323559.4644546509,[-1.4027573]
4.5975260734558105,0.555115090476142,329134.33170318604,[-1.3331999]
4.880666732788086,0.8048272000418769,328083.459854126,[-1.8218404]
5.7539050579071045,0.8874014218648275,322705.7294845581,[-1.9531021]
4.71879506111145,0.6399885813395182,324269.2003250122,[-1.4962438]
4.613131999969482,0.6635752518971761,328177.54077911377,[-1.5625386]
4.744869947433472,0.5253699620564779,331664.86835479736,[-1.2835546]
4.990025043487549,0.6415640778011746,325913.2785797119,[-1.5164932]
4.447103977203369,0.5278003745608859,321497.55096435547,[-1.2898679]
4.305655241012573,0.6408438020282321,318140.4457092285,[-1.5108792]
4.048376798629761,0.5780700577629937,319935.5459213257,[-1.3927358]
4.053838729858398,0.6088496181699965,320110.7807159424,[-1.4599937]
4.26312780380249,0.5762089755800035,323056.3745498657,[-1.3928118]
4.158507585525513,0.646421366267734,317298.37131500244,[-1.5144843]
4.071802854537964,0.7784357070922852,319390.8224105835,[-1.7627659]
4.2702178955078125,0.7685756683349609,317962.3746871948,[-1.7300987]
4.291954040527344,0.6000974045859443,319528.0284881592,[-1.4117289]
4.126044034957886,0.6333724657694498,317207.8971862793,[-1.4679979]
4.3661487102508545,0.6723352803124322,319110.6433868408,[-1.5569082]
4.233796834945679,0.6185310549206204,320451.08699798584,[-1.4729217]
4.27536678314209,0.7230237060123019,316171.7929840088,[-1.6731058]
4.4168760776519775,1.1075922383202448,313876.8558502197,[-2.4014099]
4.214550018310547,0.9722112284766303,316488.7638092041,[-2.1494682]
4.320069789886475,1.2910083929697673,304352.7202606201,[-2.7810037]
4.3778769969940186,1.0164720879660711,308072.2351074219,[-2.2494595]
4.298198223114014,1.03078117635515,309071.5637207031,[-2.2554662]
4.224781036376953,0.9188163015577528,310243.2699203491,[-2.062044]
4.212522745132446,0.8886286550097995,311390.079498291,[-1.9855417]
4.0511229038238525,0.8887154526180692,312025.27809143066,[-1.9797807]
4.213517189025879,1.2120059861077204,304435.67657470703,[-2.619265]
4.237201929092407,0.8132511907153659,314880.277633667,[-1.855309]
4.002135753631592,0.9594899548424615,312618.7057495117,[-2.1228685]
4.013890027999878,0.8776858780119154,309049.5367050171,[-1.9944063]
4.148447036743164,0.8940201732847426,308564.18323516846,[-2.0246797]
4.018517017364502,1.2735067076153226,306342.73052215576,[-2.7462442]
4.203011989593506,0.8175744745466444,316374.3953704834,[-1.8706293]
4.128316879272461,0.986894792980618,313514.90783691406,[-2.194617]
4.037535905838013,0.9645270506540934,311494.84062194824,[-2.141888]
4.160263299942017,0.8903740909364488,312977.5629043579,[-1.9978114]
4.2550368309021,0.635671337445577,318961.78913116455,[-1.5110241]
4.2163310050964355,0.6572494241926405,319365.55767059326,[-1.5793387]
4.231238842010498,0.8128518925772773,312821.4445114136,[-1.8692905]
4.184303045272827,0.7337347269058228,312891.5433883667,[-1.7721859]
4.45620584487915,0.5759046740002103,321517.3788070679,[-1.413845]
4.144834041595459,0.5889500909381442,323677.69622802734,[-1.4557638]
4.058976888656616,0.45316194163428414,322665.2011871338,[-1.1806642]
4.225702285766602,0.5912378893958198,321958.5838317871,[-1.4409145]
4.059149980545044,0.3898118469450209,325797.65796661377,[-1.0243005]
4.135182857513428,0.6629110972086588,334533.67614746094,[-1.5816118]
4.267764091491699,0.8796594540278116,318893.85414123535,[-1.9664611]
4.223235130310059,0.7163848479588827,326664.1073226929,[-1.6433934]
4.331655025482178,0.6863826115926107,328161.3245010376,[-1.5784229]
4.028141021728516,0.6861090262730917,328594.0761566162,[-1.633304]
4.130913972854614,0.8005042605929904,315801.3973236084,[-1.8754255]
4.126512050628662,0.8607148064507378,318833.39405059814,[-1.9693309]
4.078942775726318,1.0257563061184354,312419.8865890503,[-2.2722747]
4.125247001647949,1.068307360013326,308535.138130188,[-2.3371303]
4.031815052032471,0.9153764910168118,310166.8758392334,[-2.0564387]
4.1177709102630615,1.0481747521294489,308124.5594024658,[-2.2870004]
4.1963560581207275,0.9586159255769517,313674.6883392334,[-2.1200109]
4.1144349575042725,1.0987503661049738,314660.1047515869,[-2.3988872]
4.27156925201416,0.7700774669647217,316571.9585418701,[-1.7390901]
4.24034309387207,0.5429743131001791,319335.19077301025,[-1.3349366]
4.2324888706207275,0.5605746242735121,327203.9604187012,[-1.3609933]
4.103013277053833,0.5908270014656914,320678.14445495605,[-1.4519924]
4.035898208618164,0.6612690554724799,323220.10612487793,[-1.5684727]
4.055422067642212,0.751701831817627,318819.01359558105,[-1.7338667]
4.112890243530273,0.6066685252719455,324265.6354904175,[-1.4602779]
4.036789894104004,0.7075056897269355,323580.8963775635,[-1.6569757]
4.039493083953857,0.715189708603753,326595.97301483154,[-1.662407]
4.153977155685425,0.7223677237828573,315369.13299560547,[-1.6752161]
3.984666109085083,0.9283381435606215,313910.78758239746,[-2.0497272]
4.059619188308716,0.8439892397986518,312635.85090637207,[-1.9085258]
4.113519191741943,0.7707144816716512,312712.4147415161,[-1.7553958]
4.126786947250366,0.8625100321239896,309200.9468078613,[-1.9144675]
4.075736999511719,0.5620388322406344,318795.2690124512,[-1.3194777]
4.00664496421814,0.6384383704927232,321200.6769180298,[-1.491662]
4.21825385093689,0.6713070604536269,315191.11347198486,[-1.5524068]
4.135467052459717,0.5539585749308268,323744.9722290039,[-1.3404611]
4.033052206039429,0.4914277129703098,321218.7309265137,[-1.2202675]
4.420864105224609,0.5802012814415826,324369.84634399414,[-1.414526]
4.302337169647217,0.5504626697964139,321936.4833831787,[-1.3289284]
4.583268880844116,0.5483829577763876,320120.4490661621,[-1.3419741]
4.460903882980347,0.6205328305562338,320282.43350982666,[-1.492647]
4.310904026031494,1.179741104443868,312883.6393356323,[-2.5619051]
4.187597036361694,0.7672568029827542,320238.73805999756,[-1.7577618]
4.299520015716553,0.4644441207249959,330891.3621902466,[-1.1835016]
4.3433098793029785,0.6570039060380723,321977.7011871338,[-1.5303589]
4.273394823074341,0.8454216851128472,317389.64080810547,[-1.9159013]
4.285657644271851,0.8851203653547499,316123.0421066284,[-2.005172]
4.34729790687561,0.6841306818856133,316396.8667984009,[-1.651219]
4.259572982788086,0.6612027353710599,318562.1042251587,[-1.5953821]
4.850111961364746,0.6386384963989258,320350.2206802368,[-1.5259465]
4.601657152175903,0.6608827643924289,318871.4017868042,[-1.5749434]
4.442460775375366,0.7981215847863091,321224.196434021,[-1.8159547]
4.376175165176392,0.7995275523927476,325816.36333465576,[-1.8013836]
4.27881121635437,0.7094906568527222,320858.0093383789,[-1.6576906]
